,Order_ID,Customer_ID,Employee_ID,Shipper_ID,Product_ID,Category_ID,Order_Date,Require_date,Shipper_Date,Company_Name,Customer_Name,Customer_Title,Customer_City,Customer_Country,EmployeeName,Employee_Title,Employee_City,Employee_Country,Reports_To,Product_Name,Quantity_Per_Unit,Product_Unit_Price,Discontinued,Category_Name,Description,Shipper_Company,Cost,Unit_Price,Quantity,Discount,Revenue,Profit,Year,Month,Day,Quarter,Day_Name,Weekend_Flag,Processing_Time
938,10604,FURIB,1,1,48,3,2014-07-18,2014-08-15,2014-07-29,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Lisboa,Portugal,Nancy Davolio,Sales Representative,New York,USA,8.0,Chocolade,10 pkgs.,12.75,0,Confections,"Desserts, candies, and sweet breads",Speedy Express,7.46,12.75,6.0,0.1,68.85000000000001,61.39000000000001,2014,7,18,3,Friday,1,11 days
939,10604,FURIB,1,1,76,1,2014-07-18,2014-08-15,2014-07-29,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Lisboa,Portugal,Nancy Davolio,Sales Representative,New York,USA,8.0,Lakkaliköri,500 ml,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,7.46,18.0,10.0,0.1,162.0,154.54,2014,7,18,3,Friday,1,11 days
940,10605,MEREP,1,2,16,3,2014-07-21,2014-08-18,2014-07-29,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Nancy Davolio,Sales Representative,New York,USA,8.0,Pavlova,32 - 500 g boxes,17.45,0,Confections,"Desserts, candies, and sweet breads",United Package,379.13,17.45,30.0,0.05,497.325,118.195,2014,7,21,3,Monday,0,8 days
941,10605,MEREP,1,2,59,4,2014-07-21,2014-08-18,2014-07-29,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Nancy Davolio,Sales Representative,New York,USA,8.0,Raclette Courdavault,5 kg pkg.,55.0,0,Dairy Products,Cheeses,United Package,379.13,55.0,20.0,0.05,1045.0,665.87,2014,7,21,3,Monday,0,8 days
942,10605,MEREP,1,2,60,4,2014-07-21,2014-08-18,2014-07-29,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Nancy Davolio,Sales Representative,New York,USA,8.0,Camembert Pierrot,15 - 300 g rounds,34.0,0,Dairy Products,Cheeses,United Package,379.13,34.0,70.0,0.05,2261.0,1881.87,2014,7,21,3,Monday,0,8 days
943,10605,MEREP,1,2,71,4,2014-07-21,2014-08-18,2014-07-29,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Nancy Davolio,Sales Representative,New York,USA,8.0,Flotemysost,10 - 500 g pkgs.,21.5,0,Dairy Products,Cheeses,United Package,379.13,21.5,15.0,0.05,306.375,-72.755,2014,7,21,3,Monday,0,8 days
944,10606,TRADH,4,3,4,2,2014-07-22,2014-08-19,2014-07-31,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,8.0,Chef Anton's Cajun Seasoning,48 - 6 oz jars,22.0,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Federal Shipping,79.4,22.0,20.0,0.2,352.0,272.6,2014,7,22,3,Tuesday,0,9 days
945,10606,TRADH,4,3,55,6,2014-07-22,2014-08-19,2014-07-31,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,8.0,Pâté chinois,24 boxes x 2 pies,24.0,0,Meat & Poultry,Prepared meats,Federal Shipping,79.4,24.0,20.0,0.2,384.0,304.6,2014,7,22,3,Tuesday,0,9 days
946,10606,TRADH,4,3,62,3,2014-07-22,2014-08-19,2014-07-31,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,New York,USA,8.0,Tarte au sucre,48 pies,49.3,0,Confections,"Desserts, candies, and sweet breads",Federal Shipping,79.4,49.3,10.0,0.2,394.40000000000003,315.0,2014,7,22,3,Tuesday,0,9 days
947,10607,SAVEA,5,1,7,7,2014-07-22,2014-08-19,2014-07-25,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Steven Buchanan,Sales Manager,London,UK,2.0,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,Produce,Dried fruit and bean curd,Speedy Express,200.24,30.0,45.0,0.0,1350.0,1149.76,2014,7,22,3,Tuesday,0,3 days
948,10607,SAVEA,5,1,17,6,2014-07-22,2014-08-19,2014-07-25,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Steven Buchanan,Sales Manager,London,UK,2.0,Alice Mutton,20 - 1 kg tins,39.0,1,Meat & Poultry,Prepared meats,Speedy Express,200.24,39.0,100.0,0.0,3900.0,3699.76,2014,7,22,3,Tuesday,0,3 days
949,10607,SAVEA,5,1,33,4,2014-07-22,2014-08-19,2014-07-25,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Steven Buchanan,Sales Manager,London,UK,2.0,Geitost,500 g,2.5,0,Dairy Products,Cheeses,Speedy Express,200.24,2.5,14.0,0.0,35.0,-165.24,2014,7,22,3,Tuesday,0,3 days
950,10607,SAVEA,5,1,40,8,2014-07-22,2014-08-19,2014-07-25,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Steven Buchanan,Sales Manager,London,UK,2.0,Boston Crab Meat,24 - 4 oz tins,18.4,0,Seafood,Seaweed and fish,Speedy Express,200.24,18.4,42.0,0.0,772.8,572.56,2014,7,22,3,Tuesday,0,3 days
951,10607,SAVEA,5,1,72,4,2014-07-22,2014-08-19,2014-07-25,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Steven Buchanan,Sales Manager,London,UK,2.0,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,Dairy Products,Cheeses,Speedy Express,200.24,34.8,12.0,0.0,417.59999999999997,217.35999999999996,2014,7,22,3,Tuesday,0,3 days
952,10608,TOMSP,4,2,56,5,2014-07-23,2014-08-20,2014-08-01,Toms Spezialitäten,Karin Josephs,Marketing Manager,Münster,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package,27.79,38.0,28.0,0.0,1064.0,1036.21,2014,7,23,3,Wednesday,0,9 days
953,10609,DUMON,7,2,1,1,2014-07-24,2014-08-21,2014-07-30,Du monde entier,Janine Labrune,Owner,Nantes,France,Robert King,Sales Representative,London,UK,5.0,Chai,10 boxes x 20 bags,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,1.85,18.0,3.0,0.0,54.0,52.15,2014,7,24,3,Thursday,0,6 days
954,10609,DUMON,7,2,10,8,2014-07-24,2014-08-21,2014-07-30,Du monde entier,Janine Labrune,Owner,Nantes,France,Robert King,Sales Representative,London,UK,5.0,Ikura,12 - 200 ml jars,31.0,0,Seafood,Seaweed and fish,United Package,1.85,31.0,10.0,0.0,310.0,308.15,2014,7,24,3,Thursday,0,6 days
955,10609,DUMON,7,2,21,3,2014-07-24,2014-08-21,2014-07-30,Du monde entier,Janine Labrune,Owner,Nantes,France,Robert King,Sales Representative,London,UK,5.0,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,Confections,"Desserts, candies, and sweet breads",United Package,1.85,10.0,6.0,0.0,60.0,58.15,2014,7,24,3,Thursday,0,6 days
956,10610,LAMAI,8,1,36,8,2014-07-25,2014-08-22,2014-08-06,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Laura Callahan,Sales Manager,New York,USA,2.0,Inlagd Sill,24 - 250 g  jars,19.0,0,Seafood,Seaweed and fish,Speedy Express,26.78,19.0,21.0,0.25,299.25,272.47,2014,7,25,3,Friday,1,12 days
957,10611,WOLZA,6,2,1,1,2014-07-25,2014-08-22,2014-08-01,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,Michael Suyama,Sales Representative,London,UK,5.0,Chai,10 boxes x 20 bags,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,80.65,18.0,6.0,0.0,108.0,27.349999999999994,2014,7,25,3,Friday,1,7 days
958,10611,WOLZA,6,2,2,1,2014-07-25,2014-08-22,2014-08-01,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,Michael Suyama,Sales Representative,London,UK,5.0,Chang,24 - 12 oz bottles,19.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,80.65,19.0,10.0,0.0,190.0,109.35,2014,7,25,3,Friday,1,7 days
959,10611,WOLZA,6,2,60,4,2014-07-25,2014-08-22,2014-08-01,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,Michael Suyama,Sales Representative,London,UK,5.0,Camembert Pierrot,15 - 300 g rounds,34.0,0,Dairy Products,Cheeses,United Package,80.65,34.0,15.0,0.0,510.0,429.35,2014,7,25,3,Friday,1,7 days
960,10612,SAVEA,1,2,10,8,2014-07-28,2014-08-25,2014-08-01,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Nancy Davolio,Sales Representative,New York,USA,8.0,Ikura,12 - 200 ml jars,31.0,0,Seafood,Seaweed and fish,United Package,544.08,31.0,70.0,0.0,2170.0,1625.92,2014,7,28,3,Monday,0,4 days
961,10612,SAVEA,1,2,36,8,2014-07-28,2014-08-25,2014-08-01,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Nancy Davolio,Sales Representative,New York,USA,8.0,Inlagd Sill,24 - 250 g  jars,19.0,0,Seafood,Seaweed and fish,United Package,544.08,19.0,55.0,0.0,1045.0,500.91999999999996,2014,7,28,3,Monday,0,4 days
962,10612,SAVEA,1,2,49,3,2014-07-28,2014-08-25,2014-08-01,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Nancy Davolio,Sales Representative,New York,USA,8.0,Maxilaku,24 - 50 g pkgs.,20.0,0,Confections,"Desserts, candies, and sweet breads",United Package,544.08,20.0,18.0,0.0,360.0,-184.08000000000004,2014,7,28,3,Monday,0,4 days
963,10612,SAVEA,1,2,60,4,2014-07-28,2014-08-25,2014-08-01,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Nancy Davolio,Sales Representative,New York,USA,8.0,Camembert Pierrot,15 - 300 g rounds,34.0,0,Dairy Products,Cheeses,United Package,544.08,34.0,40.0,0.0,1360.0,815.92,2014,7,28,3,Monday,0,4 days
964,10612,SAVEA,1,2,76,1,2014-07-28,2014-08-25,2014-08-01,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Nancy Davolio,Sales Representative,New York,USA,8.0,Lakkaliköri,500 ml,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,544.08,18.0,80.0,0.0,1440.0,895.92,2014,7,28,3,Monday,0,4 days
965,10613,HILAA,4,2,13,8,2014-07-29,2014-08-26,2014-08-01,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,Margaret Peacock,Sales Representative,New York,USA,8.0,Konbu,2 kg box,6.0,0,Seafood,Seaweed and fish,United Package,8.11,6.0,8.0,0.1,43.2,35.09,2014,7,29,3,Tuesday,0,3 days
966,10613,HILAA,4,2,75,1,2014-07-29,2014-08-26,2014-08-01,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,Margaret Peacock,Sales Representative,New York,USA,8.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,8.11,7.75,40.0,0.0,310.0,301.89,2014,7,29,3,Tuesday,0,3 days
967,10614,BLAUS,8,3,11,4,2014-07-29,2014-08-26,2014-08-01,Blauer See Delikatessen,Hanna Moos,Sales Representative,Mannheim,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,Queso Cabrales,1 kg pkg.,21.0,0,Dairy Products,Cheeses,Federal Shipping,1.93,21.0,14.0,0.0,294.0,292.07,2014,7,29,3,Tuesday,0,3 days
968,10614,BLAUS,8,3,21,3,2014-07-29,2014-08-26,2014-08-01,Blauer See Delikatessen,Hanna Moos,Sales Representative,Mannheim,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,Confections,"Desserts, candies, and sweet breads",Federal Shipping,1.93,10.0,8.0,0.0,80.0,78.07,2014,7,29,3,Tuesday,0,3 days
969,10614,BLAUS,8,3,39,1,2014-07-29,2014-08-26,2014-08-01,Blauer See Delikatessen,Hanna Moos,Sales Representative,Mannheim,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,Chartreuse verte,750 cc per bottle,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,1.93,18.0,5.0,0.0,90.0,88.07,2014,7,29,3,Tuesday,0,3 days
970,10615,WILMK,2,3,55,6,2014-07-30,2014-08-27,2014-08-06,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Andrew Fuller,Vice President Sales,New York,USA,8.0,Pâté chinois,24 boxes x 2 pies,24.0,0,Meat & Poultry,Prepared meats,Federal Shipping,0.75,24.0,5.0,0.0,120.0,119.25,2014,7,30,3,Wednesday,0,7 days
971,10616,GREAL,1,2,38,1,2014-07-31,2014-08-28,2014-08-05,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Nancy Davolio,Sales Representative,New York,USA,8.0,Côte de Blaye,12 - 75 cl bottles,263.5,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,116.53,263.5,15.0,0.05,3754.875,3638.345,2014,7,31,3,Thursday,0,5 days
972,10616,GREAL,1,2,56,5,2014-07-31,2014-08-28,2014-08-05,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Nancy Davolio,Sales Representative,New York,USA,8.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package,116.53,38.0,14.0,0.0,532.0,415.47,2014,7,31,3,Thursday,0,5 days
973,10616,GREAL,1,2,70,1,2014-07-31,2014-08-28,2014-08-05,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Nancy Davolio,Sales Representative,New York,USA,8.0,Outback Lager,24 - 355 ml bottles,15.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,116.53,15.0,15.0,0.05,213.75,97.22,2014,7,31,3,Thursday,0,5 days
974,10616,GREAL,1,2,71,4,2014-07-31,2014-08-28,2014-08-05,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Nancy Davolio,Sales Representative,New York,USA,8.0,Flotemysost,10 - 500 g pkgs.,21.5,0,Dairy Products,Cheeses,United Package,116.53,21.5,15.0,0.05,306.375,189.845,2014,7,31,3,Thursday,0,5 days
975,10617,GREAL,4,2,59,4,2014-07-31,2014-08-28,2014-08-04,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,Raclette Courdavault,5 kg pkg.,55.0,0,Dairy Products,Cheeses,United Package,18.53,55.0,30.0,0.15,1402.5,1383.97,2014,7,31,3,Thursday,0,4 days
976,10618,MEREP,1,1,6,2,2014-08-01,2014-09-12,2014-08-08,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Nancy Davolio,Sales Representative,New York,USA,8.0,Grandma's Boysenberry Spread,12 - 8 oz jars,25.0,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Speedy Express,154.68,25.0,70.0,0.0,1750.0,1595.32,2014,8,1,3,Friday,1,7 days
977,10618,MEREP,1,1,56,5,2014-08-01,2014-09-12,2014-08-08,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Nancy Davolio,Sales Representative,New York,USA,8.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",Speedy Express,154.68,38.0,20.0,0.0,760.0,605.3199999999999,2014,8,1,3,Friday,1,7 days
978,10618,MEREP,1,1,68,3,2014-08-01,2014-09-12,2014-08-08,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Nancy Davolio,Sales Representative,New York,USA,8.0,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,Confections,"Desserts, candies, and sweet breads",Speedy Express,154.68,12.5,15.0,0.0,187.5,32.81999999999999,2014,8,1,3,Friday,1,7 days
979,10619,MEREP,3,3,21,3,2014-08-04,2014-09-01,2014-08-07,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Janet Leverling,Sales Representative,New York,USA,8.0,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,Confections,"Desserts, candies, and sweet breads",Federal Shipping,91.05,10.0,42.0,0.0,420.0,328.95,2014,8,4,3,Monday,0,3 days
980,10619,MEREP,3,3,22,5,2014-08-04,2014-09-01,2014-08-07,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Janet Leverling,Sales Representative,New York,USA,8.0,Gustaf's Knackebröd,24 - 500 g pkgs.,21.0,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping,91.05,21.0,40.0,0.0,840.0,748.95,2014,8,4,3,Monday,0,3 days
981,10620,LAUGB,2,3,24,1,2014-08-05,2014-09-02,2014-08-14,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,Marketing Assistant,Vancouver,Canada,Andrew Fuller,Vice President Sales,New York,USA,8.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,0.94,4.5,5.0,0.0,22.5,21.56,2014,8,5,3,Tuesday,0,9 days
982,10620,LAUGB,2,3,52,5,2014-08-05,2014-09-02,2014-08-14,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,Marketing Assistant,Vancouver,Canada,Andrew Fuller,Vice President Sales,New York,USA,8.0,Filo Mix,16 - 2 kg boxes,7.0,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping,0.94,7.0,5.0,0.0,35.0,34.06,2014,8,5,3,Tuesday,0,9 days
983,10621,ISLAT,4,2,19,3,2014-08-05,2014-09-02,2014-08-11,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Margaret Peacock,Sales Representative,New York,USA,8.0,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,Confections,"Desserts, candies, and sweet breads",United Package,23.73,9.2,5.0,0.0,46.0,22.27,2014,8,5,3,Tuesday,0,6 days
984,10621,ISLAT,4,2,23,5,2014-08-05,2014-09-02,2014-08-11,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Margaret Peacock,Sales Representative,New York,USA,8.0,Tunnbröd,12 - 250 g pkgs.,9.0,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package,23.73,9.0,10.0,0.0,90.0,66.27,2014,8,5,3,Tuesday,0,6 days
985,10621,ISLAT,4,2,70,1,2014-08-05,2014-09-02,2014-08-11,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Margaret Peacock,Sales Representative,New York,USA,8.0,Outback Lager,24 - 355 ml bottles,15.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,23.73,15.0,20.0,0.0,300.0,276.27,2014,8,5,3,Tuesday,0,6 days
986,10621,ISLAT,4,2,71,4,2014-08-05,2014-09-02,2014-08-11,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Margaret Peacock,Sales Representative,New York,USA,8.0,Flotemysost,10 - 500 g pkgs.,21.5,0,Dairy Products,Cheeses,United Package,23.73,21.5,15.0,0.0,322.5,298.77,2014,8,5,3,Tuesday,0,6 days
987,10622,RICAR,4,3,2,1,2014-08-06,2014-09-03,2014-08-11,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Margaret Peacock,Sales Representative,New York,USA,8.0,Chang,24 - 12 oz bottles,19.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,50.97,19.0,20.0,0.0,380.0,329.03,2014,8,6,3,Wednesday,0,5 days
988,10622,RICAR,4,3,68,3,2014-08-06,2014-09-03,2014-08-11,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Margaret Peacock,Sales Representative,New York,USA,8.0,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,Confections,"Desserts, candies, and sweet breads",Federal Shipping,50.97,12.5,18.0,0.2,180.0,129.03,2014,8,6,3,Wednesday,0,5 days
989,10623,FRANK,8,2,14,7,2014-08-07,2014-09-04,2014-08-12,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,Tofu,40 - 100 g pkgs.,23.25,0,Produce,Dried fruit and bean curd,United Package,97.18,23.25,21.0,0.0,488.25,391.07,2014,8,7,3,Thursday,0,5 days
990,10623,FRANK,8,2,19,3,2014-08-07,2014-09-04,2014-08-12,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,Confections,"Desserts, candies, and sweet breads",United Package,97.18,9.2,15.0,0.1,124.2,27.019999999999996,2014,8,7,3,Thursday,0,5 days
991,10623,FRANK,8,2,21,3,2014-08-07,2014-09-04,2014-08-12,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,Confections,"Desserts, candies, and sweet breads",United Package,97.18,10.0,25.0,0.1,225.0,127.82,2014,8,7,3,Thursday,0,5 days
992,10623,FRANK,8,2,24,1,2014-08-07,2014-09-04,2014-08-12,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,97.18,4.5,3.0,0.0,13.5,-83.68,2014,8,7,3,Thursday,0,5 days
993,10623,FRANK,8,2,35,1,2014-08-07,2014-09-04,2014-08-12,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,Steeleye Stout,24 - 12 oz bottles,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,97.18,18.0,30.0,0.1,486.0,388.82,2014,8,7,3,Thursday,0,5 days
994,10624,THECR,4,2,28,7,2014-08-07,2014-09-04,2014-08-19,The Cracker Box,Liu Wong,Marketing Assistant,Butte,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,Rössle Sauerkraut,25 - 825 g cans,45.6,1,Produce,Dried fruit and bean curd,United Package,94.8,45.6,10.0,0.0,456.0,361.2,2014,8,7,3,Thursday,0,12 days
995,10624,THECR,4,2,29,6,2014-08-07,2014-09-04,2014-08-19,The Cracker Box,Liu Wong,Marketing Assistant,Butte,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,Meat & Poultry,Prepared meats,United Package,94.8,123.79,6.0,0.0,742.74,647.94,2014,8,7,3,Thursday,0,12 days
996,10624,THECR,4,2,44,2,2014-08-07,2014-09-04,2014-08-19,The Cracker Box,Liu Wong,Marketing Assistant,Butte,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,Gula Malacca,20 - 2 kg bags,19.45,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",United Package,94.8,19.45,10.0,0.0,194.5,99.7,2014,8,7,3,Thursday,0,12 days
997,10625,ANATR,3,1,14,7,2014-08-08,2014-09-05,2014-08-14,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,Mexico City,Mexico,Janet Leverling,Sales Representative,New York,USA,8.0,Tofu,40 - 100 g pkgs.,23.25,0,Produce,Dried fruit and bean curd,Speedy Express,43.9,23.25,3.0,0.0,69.75,25.85,2014,8,8,3,Friday,1,6 days
998,10625,ANATR,3,1,42,5,2014-08-08,2014-09-05,2014-08-14,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,Mexico City,Mexico,Janet Leverling,Sales Representative,New York,USA,8.0,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,Grains & Cereals,"Breads, crackers, pasta, and cereal",Speedy Express,43.9,14.0,5.0,0.0,70.0,26.1,2014,8,8,3,Friday,1,6 days
999,10625,ANATR,3,1,60,4,2014-08-08,2014-09-05,2014-08-14,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,Mexico City,Mexico,Janet Leverling,Sales Representative,New York,USA,8.0,Camembert Pierrot,15 - 300 g rounds,34.0,0,Dairy Products,Cheeses,Speedy Express,43.9,34.0,10.0,0.0,340.0,296.1,2014,8,8,3,Friday,1,6 days
1000,10626,BERGS,1,2,53,6,2014-08-11,2014-09-08,2014-08-20,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Nancy Davolio,Sales Representative,New York,USA,8.0,Perth Pasties,48 pieces,32.8,1,Meat & Poultry,Prepared meats,United Package,138.69,32.8,12.0,0.0,393.59999999999997,254.90999999999997,2014,8,11,3,Monday,0,9 days
1001,10626,BERGS,1,2,60,4,2014-08-11,2014-09-08,2014-08-20,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Nancy Davolio,Sales Representative,New York,USA,8.0,Camembert Pierrot,15 - 300 g rounds,34.0,0,Dairy Products,Cheeses,United Package,138.69,34.0,20.0,0.0,680.0,541.31,2014,8,11,3,Monday,0,9 days
1002,10626,BERGS,1,2,71,4,2014-08-11,2014-09-08,2014-08-20,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Nancy Davolio,Sales Representative,New York,USA,8.0,Flotemysost,10 - 500 g pkgs.,21.5,0,Dairy Products,Cheeses,United Package,138.69,21.5,20.0,0.0,430.0,291.31,2014,8,11,3,Monday,0,9 days
